Observer,FlankinDirection,Eccen_X,Eccen_Y,RadialEccentricity,CrowdingDistance,TargetDeg,Font,Meridian,Task,Session
S46,radial,-10,-0,10,2.06180516866566,1.47271797761833,Sloan,Left,crowding,1
S46,radial,0,10,10,4.22501059152799,3.01786470823428,Sloan,Upper,crowding,1
S46,radial,-0,-10,10,2.45050614308623,1.75036153077588,Sloan,Lower,crowding,1
S46,radial,5,0,5,1.04780262669894,0.748430447642101,Pelli,Right,crowding,1
S46,radial,-5,-0,5,0.997102499600605,0.71221607114329,Pelli,Left,crowding,1
S46,tangential,5,0,5,0.557701398081695,0.410429600319861,Sloan,Right,crowding,1
S46,tangential,-5,-0,5,0.676001694644478,0.494929812150421,Sloan,Left,crowding,1
S46,horizontal,0,0,0,0.0946949106145177,0.070478678087863,Sloan,fovea,acuity,2
S46,horizontal,0,0,0,0.0473474553072589,0.0338196109337563,Pelli,fovea,crowding,2
S46,tangential,5,0,5,0.507001270983359,0.362143764988114,Sloan,Right,crowding,2
S46,tangential,-5,-0,5,0.591501482813918,0.422501059152799,Sloan,Left,crowding,2
S46,radial,5,0,5,0.760501906475038,0.54321564748217,Pelli,Right,crowding,2
S46,radial,-5,-0,5,0.828102075939486,0.591501482813918,Pelli,Left,crowding,2
S46,radial,5,0,5,0.845002118305598,0.603572941646856,Sloan,Right,crowding,2
S46,radial,-5,-0,5,0.591501482813918,0.422501059152799,Sloan,Left,crowding,2
S46,radial,0,5,5,1.4196035587534,1.01400254196672,Sloan,Upper,crowding,2
S46,radial,-0,-5,5,1.11540279616339,0.796716282973849,Sloan,Lower,crowding,2
S46,radial,10,0,10,1.77450444844176,1.2675031774584,Sloan,Right,crowding,2
S46,radial,-10,-0,10,2.31530580415734,1.65378986011238,Sloan,Left,crowding,2
S46,radial,0,10,10,4.03911012550076,2.88507866107197,Sloan,Upper,crowding,2
S46,radial,-0,-10,10,2.92370732933737,2.08836237809812,Sloan,Lower,crowding,2
S46,horizontal,0,0,0,0.0676392218675127,0.0483137299053665,Pelli,fovea,crowding,1
S46,horizontal,0,0,0,0.101458832801269,0.0727138177756028,Sloan,fovea,acuity,1
S47,radial,5,0,5,1.53790385531619,1.09850275379728,Sloan,Right,crowding,1
S47,radial,-5,-0,5,1.96040491446899,1.40028922462071,Sloan,Left,crowding,1
S47,radial,0,5,5,2.19700550759455,1.56928964828182,Sloan,Upper,crowding,1
S47,radial,-0,-5,5,2.06180516866566,1.47271797761833,Sloan,Lower,crowding,1
S47,radial,10,0,10,2.53500635491679,1.81071882494057,Sloan,Right,crowding,1
S47,radial,-10,-0,10,3.14340788009682,2.2452913429263,Sloan,Left,crowding,1
S47,radial,0,10,10,4.96861245563692,3.54900889688351,Sloan,Upper,crowding,1
S47,radial,-0,-10,10,4.32641084572466,3.0902934612319,Sloan,Lower,crowding,1
S47,radial,5,0,5,1.60550402478064,1.14678858912903,Pelli,Right,crowding,1
S47,radial,-5,-0,5,1.53790385531619,1.09850275379728,Pelli,Left,crowding,1
S47,tangential,5,0,5,1.1323028385295,0.820859200639723,Sloan,Right,crowding,1
S47,tangential,-5,-0,5,1.18300296562784,0.845002118305598,Sloan,Left,crowding,1
S47,horizontal,0,0,0,0.0845490273343908,0.0628078488769759,Pelli,fovea,crowding,1
S47,horizontal,0,0,0,0.0913129495211421,0.0648852188448636,Sloan,fovea,acuity,1
S47,horizontal,0,0,0,0.0541113774940101,0.041066670419561,Pelli,fovea,crowding,2
S47,tangential,5,0,5,0.997102499600605,0.712216071143291,Sloan,Right,crowding,2
S47,tangential,-5,-0,5,1.1323028385295,0.820859200639723,Sloan,Left,crowding,2
S47,radial,5,0,5,1.23370309272617,0.881216494804409,Pelli,Right,crowding,2
S47,radial,-5,-0,5,1.04780262669894,0.748430447642101,Pelli,Left,crowding,2
S47,radial,10,0,10,3.63350910871407,2.59536364908148,Sloan,Right,crowding,2
S47,radial,-10,-0,10,2.48430622781846,1.77450444844176,Sloan,Left,crowding,2
S47,radial,0,10,10,4.85031215907413,3.46450868505295,Sloan,Upper,crowding,2
S47,radial,-0,-10,10,3.58280898161573,2.55914927258267,Sloan,Lower,crowding,2
S47,radial,5,0,5,1.50410377058396,1.0743598361314,Sloan,Right,crowding,2
S47,radial,-5,-0,5,1.31820330455673,0.941573788969095,Sloan,Left,crowding,2
S47,radial,0,5,5,1.62240406714675,1.15886004796196,Sloan,Upper,crowding,2
S47,radial,-0,-5,5,1.67310419424508,1.19507442446077,Sloan,Lower,crowding,2
S47,horizontal,0,0,0,0.0777851051476396,0.0575894462018969,Sloan,fovea,acuity,2
S48,tangential,5,0,5,0.642201609912254,0.470786894484547,Sloan,Right,crowding,2
S48,tangential,-5,-0,5,0.523901313349471,0.374215223821051,Sloan,Left,crowding,2
S48,radial,5,0,5,1.31820330455673,0.941573788969095,Pelli,Right,crowding,2
S48,radial,-5,-0,5,1.65620415187897,1.18300296562784,Pelli,Left,crowding,2
S48,radial,10,0,10,2.67020669384569,1.90729049560406,Sloan,Right,crowding,2
S48,radial,-10,-0,10,1.8421046179062,1.31578901279015,Sloan,Left,crowding,2
S48,radial,0,10,10,5.27281321822693,3.76629515587638,Sloan,Upper,crowding,2
S48,radial,-0,-10,10,2.99130749880182,2.13664821342987,Sloan,Lower,crowding,2
S48,radial,5,0,5,0.794301991207262,0.567358565148044,Sloan,Right,crowding,2
S48,radial,-5,-0,5,0.895702245403934,0.639787318145667,Sloan,Left,crowding,2
S48,radial,0,5,5,1.63930410951286,1.1709315067949,Sloan,Upper,crowding,2
S48,radial,-0,-5,5,1.30130326219062,0.929502330136158,Sloan,Lower,crowding,2
S48,horizontal,0,0,0,0.101458832801269,0.0745874249675194,Sloan,fovea,acuity,2
S48,horizontal,0,0,0,0.101458832801269,0.0748862813533174,Pelli,fovea,crowding,2
S48,radial,5,0,5,0.743601864108926,0.531144188649233,Sloan,Right,crowding,1
S48,radial,-5,-0,5,0.743601864108926,0.531144188649233,Sloan,Left,crowding,1
S48,radial,0,5,5,2.06180516866566,1.47271797761833,Sloan,Upper,crowding,1
S48,radial,-0,-5,5,1.85900466027232,1.32786047162308,Sloan,Lower,crowding,1
S48,radial,10,0,10,3.09270775299849,2.20907696642749,Sloan,Right,crowding,1
S48,radial,-10,-0,10,3.14340788009682,2.2452913429263,Sloan,Left,crowding,1
S48,radial,0,10,10,5.49251376898639,3.92322412070456,Sloan,Upper,crowding,1
S48,radial,-0,-10,10,3.17720796482905,2.26943426059218,Sloan,Lower,crowding,1
S48,radial,5,0,5,1.75760440607564,1.25543171862546,Pelli,Right,crowding,1
S48,radial,-5,-0,5,1.25060313509228,0.893287953637346,Pelli,Left,crowding,1
S48,tangential,5,0,5,0.625301567546142,0.446643976818674,Sloan,Right,crowding,1
S48,tangential,-5,-0,5,0.591501482813918,0.422501059152799,Sloan,Left,crowding,1
S48,horizontal,0,0,0,0.0913129495211421,0.0652235353722447,Pelli,fovea,crowding,1
S48,horizontal,0,0,0,0.114986677174772,0.0826184676234346,Sloan,fovea,acuity,1
S49,radial,5,0,5,0.794301991207262,0.567358565148044,Sloan,Right,crowding,1
S49,radial,-5,-0,5,1.40270351638729,1.00193108313378,Sloan,Left,crowding,1
S49,radial,0,5,5,1.58860398241452,1.13471713029609,Sloan,Upper,crowding,1
S49,radial,-0,-5,5,1.50410377058396,1.0743598361314,Sloan,Lower,crowding,1
S49,radial,10,0,10,2.90680728697126,2.07629091926518,Sloan,Right,crowding,1
S49,radial,-10,-0,10,1.92660482973676,1.37614630695483,Sloan,Left,crowding,1
S49,radial,0,10,10,4.57991148121634,3.27136534372596,Sloan,Upper,crowding,1
S49,radial,-0,-10,10,2.9744074564357,2.12457675459693,Sloan,Lower,crowding,1
S49,radial,5,0,5,1.04780262669894,0.748430447642101,Pelli,Right,crowding,1
S49,radial,-5,-0,5,1.96040491446899,1.40028922462071,Pelli,Left,crowding,1
S49,tangential,5,0,5,0.726701821742814,0.519072729816296,Sloan,Right,crowding,1
S49,tangential,-5,-0,5,0.709801779376702,0.507001270983359,Sloan,Left,crowding,1
S49,horizontal,0,0,0,0.0473474553072589,0.0362352974290243,Pelli,fovea,crowding,2
S49,tangential,5,0,5,0.625301567546142,0.446643976818674,Sloan,Right,crowding,2
S49,tangential,-5,-0,5,0.794301991207262,0.579430023980981,Sloan,Left,crowding,2
S49,radial,5,0,5,1.1323028385295,0.808787741806787,Pelli,Right,crowding,2
S49,radial,-5,-0,5,1.36890343165507,0.977788165467906,Pelli,Left,crowding,2
S49,radial,10,0,10,2.264605677059,1.61757548361357,Sloan,Right,crowding,2
S49,radial,-10,-0,10,2.16320542286233,1.54514673061595,Sloan,Left,crowding,2
S49,radial,0,10,10,4.91791232853858,3.5127945203847,Sloan,Upper,crowding,2
S49,radial,-0,-10,10,4.10671029496521,2.93336449640372,Sloan,Lower,crowding,2
S49,radial,5,0,5,0.659101652278366,0.470786894484547,Sloan,Right,crowding,2
S49,radial,-5,-0,5,1.4196035587534,1.01400254196672,Sloan,Left,crowding,2
S49,radial,0,5,5,1.43650360111952,1.02607400079965,Sloan,Upper,crowding,2
S49,radial,-0,-5,5,1.2675031774584,0.905359412470284,Sloan,Lower,crowding,2
S49,horizontal,0,0,0,0.0845490273343908,0.0605467022268095,Sloan,fovea,acuity,2
S49,horizontal,0,0,0,0.0710211829608883,0.0531451028959025,Pelli,fovea,crowding,1
S49,horizontal,0,0,0,0.0777851051476396,0.0562843211489647,Sloan,fovea,acuity,1
S50,radial,10,0,10,3.46450868505295,2.47464906075211,Sloan,Right,crowding,1
S50,radial,-10,-0,10,1.67310419424508,1.19507442446077,Sloan,Left,crowding,1
S50,radial,0,10,10,5.03621262510136,3.59729473221526,Sloan,Upper,crowding,1
S50,radial,-0,-10,10,4.61371156594856,3.29550826139183,Sloan,Lower,crowding,1
S50,radial,5,0,5,1.2675031774584,0.905359412470284,Pelli,Right,crowding,1
S50,radial,-5,-0,5,1.5548038976823,1.11057421263021,Pelli,Left,crowding,1
S50,tangential,5,0,5,0.557701398081695,0.410429600319861,Sloan,Right,crowding,1
S50,tangential,-5,-0,5,0.659101652278366,0.482858353317484,Sloan,Left,crowding,1
S50,horizontal,0,0,0,0.0710211829608883,0.0507294164006345,Pelli,fovea,crowding,1
S50,horizontal,0,0,0,0.101458832801269,0.075397893916597,Sloan,fovea,acuity,1
S50,radial,5,0,5,0.625301567546142,0.446643976818673,Sloan,Right,crowding,1
S50,radial,-5,-0,5,0.760501906475038,0.54321564748217,Sloan,Left,crowding,1
S50,radial,0,5,5,2.53500635491679,1.81071882494057,Sloan,Upper,crowding,1
S50,radial,-0,-5,5,2.28150571942511,1.62964694244651,Sloan,Lower,crowding,1
S50,tangential,5,0,5,0.490101228617247,0.350072306155177,Sloan,Right,crowding,2
S50,tangential,-5,-0,5,0.540801355715583,0.398358141486924,Sloan,Left,crowding,2
S50,radial,5,0,5,1.36890343165507,0.977788165467906,Pelli,Right,crowding,2
S50,radial,-5,-0,5,0.912602287770046,0.651858776978604,Pelli,Left,crowding,2
S50,radial,10,0,10,1.2675031774584,0.905359412470284,Sloan,Right,crowding,2
S50,radial,-10,-0,10,3.80250953237519,2.71607823741085,Sloan,Left,crowding,2
S50,radial,0,10,10,4.529211354118,3.23515096722715,Sloan,Upper,crowding,2
S50,radial,-0,-10,10,3.90390978657186,2.78850699040847,Sloan,Lower,crowding,2
S50,radial,5,0,5,0.929502330136158,0.663930235811541,Sloan,Right,crowding,2
S50,radial,-5,-0,5,1.40270351638729,1.00193108313378,Sloan,Left,crowding,2
S50,radial,0,5,5,1.8421046179062,1.31578901279015,Sloan,Upper,crowding,2
S50,radial,-0,-5,5,1.33510334692284,0.953645247802032,Sloan,Lower,crowding,2
S50,horizontal,0,0,0,0.101458832801269,0.0712725114756035,Sloan,fovea,acuity,2
S50,horizontal,0,0,0,0.0541113774940101,0.0386509839242931,Pelli,fovea,crowding,2
